CCAA;Nombre CCAA;Cod_Provincia_INE;Cod_Provincia_Catastro;Nombre Provincia;Cod_Municipio_Ine_Corto;Cod_Municipio_Ine;Cod_Municipio_Catastro;Nombre Municipio_Ine;Nombre Municipio_Catastro;;;;;;;;
05;ISLAS CANARIAS;38;38;SANTA CRUZ DE TENERIFE;33;0337;33;SAN ANDRES Y SAUCES;SAN ANDRES Y SAUCES;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;903;9030;267;SAN ANTONIO DE BENAGEBER;SAN ANTONIO DE BENAGEBER;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);129;1294;129;SAN ASENSIO;SAN ASENSIO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;199;1990;199;SAN BARTOLOME DE BEJAR;SAN BARTOLOME DE BEJAR;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;200;2004;200;SAN BARTOLOME DE CORNEJA;SAN BARTOLOME DE CORNEJA;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;150;1506;151;SAN BARTOLOME DE LAS ABIERTAS;SAN BARTOLOME DE LAS ABIERTAS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;201;2011;201;SAN BARTOLOME DE PINARES;SAN BARTOLOME DE PINARES;;;;;;;;
01;ANDALUCIA;21;21;HUELVA;63;0638;62;San Bartolomé de la Torre;SAN BARTOLOME TORRE;;;;;;;;
07;CASTILLA LA MANCHA;13;13;CIUDAD REAL;74;0744;74;SAN CARLOS DEL VALLE;SAN CARLOS DEL VALLE;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;159;1599;159;SAN CEBRIAN DE CAMPOS;SAN CEBRIAN DE CAMPOS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;186;1867;206;SAN CEBRIAN DE CASTRO;SAN CEBRIAN DE CASTRO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;142;1420;143;SAN CEBRIAN DE MAZOTE;SAN CEBRIAN DE MAZOTE;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;160;1603;160;SAN CEBRIAN DE MUDA;SAN CEBRIAN DE MUDA;;;;;;;;
11;GALICIA;32;32;OURENSE;75;0757;76;SAN CIBRAO DAS VIÑAS;SAN CIBRAO DAS VIÑAS;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;190;1907;199;SAN CLEMENTE;SAN CLEMENTE;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;278;1128;280;SAN CRISTOBAL;SAN CRISTOBAL;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;161;1610;161;SAN CRISTOBAL DE BOEDO;SAN CRISTOBAL DE BOEDO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;177;1771;208;SAN CRISTOBAL DE CUELLAR;SAN CRISTOBAL DE CUELLAR;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;187;1873;208;SAN CRISTOBAL DE ENTREVIÑAS;SAN CRISTOBAL DE ENTREVIÑAS;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;144;1443;147;SAN CRISTOBAL DE LA POLANTERA;SAN CRISTOBAL DE LA POLANTERA;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;178;1787;209;SAN CRISTOBAL DE LA VEGA;SAN CRISTOBAL DE LA VEGA;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;906;9062;280;SAN CRISTOBAL DE SEGOVIA;SAN CRISTOBAL DE SEGOVIA;;;;;;;;
11;GALICIA;32;32;OURENSE;76;0760;77;SAN CRISTOVO DE CEA;SAN CRISTOVO DE CEA;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;145;1456;148;SAN EMILIANO;SAN EMILIANO;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;162;1622;263;SAN ESTEBAN DE GORMAZ;SAN ESTEBAN DE GORMAZ;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;284;2843;286;SAN ESTEBAN DE LA SIERRA;SAN ESTEBAN DE LA SIERRA;;;;;;;;
02;ARAGÓN;22;22;HUESCA;205;2052;283;SAN ESTEBAN DE LITERA;SAN ESTEBAN DE LITERA;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;146;1469;149;San Esteban de Nogales;SAN ESTEBAN DE LOS NOGALES;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;206;2063;206;SAN ESTEBAN DE LOS PATOS;SAN ESTEBAN DE LOS PATOS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;208;2085;208;SAN ESTEBAN DE ZAPARDIEL;SAN ESTEBAN DE ZAPARDIEL;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;188;1889;209;SAN ESTEBAN DEL MOLAR;SAN ESTEBAN DEL MOLAR;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;207;2079;207;SAN ESTEBAN DEL VALLE;SAN ESTEBAN DEL VALLE;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;163;1638;264;SAN FELICES;SAN FELICES;;;;;;;;
06;CANTABRIA;39;39;CANTABRIA;69;0699;69;SAN FELICES DE BUELNA;SAN FELICES DE BUELNA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;285;2856;287;SAN FELICES DE LOS GALLEGOS;SAN FELICES DE LOS GALLEGOS;;;;;;;;
01;ANDALUCIA;11;11;CÁDIZ;31;0316;31;SAN FERNANDO;SAN FERNANDO;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;130;1300;130;SAN FERNANDO DE HENARES;SAN FERNANDO DE HENARES;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;118;1186;118;SAN FULGENCIO;SAN FULGENCIO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;209;2098;209;SAN GARCIA DE INGELMOS;SAN GARCIA DE INGELMOS;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;904;9042;143;SAN ISIDRO;SAN ISIDRO;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;35;0354;35;SAN JAVIER;SAN JAVIER;;;;;;;;
01;ANDALUCIA;11;11;CÁDIZ;902;9028;44;SAN JOSE DEL VALLE;SAN JOSE DEL VALLE;;;;;;;;
01;ANDALUCIA;41;41;SEVILLA;86;0861;86;SAN JUAN DE AZNALFARACHE;SAN JUAN DE AZNALFARACHE;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;901;9014;269;SAN JUAN DE GREDOS;SAN JUAN DE GREDOS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;210;2102;210;SAN JUAN DE LA ENCINILLA;SAN JUAN DE LA ENCINILLA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;211;2119;211;SAN JUAN DE LA NAVA;SAN JUAN DE LA NAVA;;;;;;;;
05;ISLAS CANARIAS;38;38;SANTA CRUZ DE TENERIFE;34;0342;34;SAN JUAN DE LA RAMBLA;SAN JUAN DE LA RAMBLA;;;;;;;;
02;ARAGÓN;22;22;HUESCA;207;2071;285;SAN JUAN DE PLAN;SAN JUAN DE PLAN;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;212;2124;212;SAN JUAN DEL MOLINILLO;SAN JUAN DEL MOLINILLO;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;337;3370;348;SAN JUAN DEL MONTE;SAN JUAN DEL MONTE;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;213;2130;213;SAN JUAN DEL OLMO;SAN JUAN DEL OLMO;;;;;;;;
01;ANDALUCIA;21;21;HUELVA;64;0643;63;SAN JUAN DEL PUERTO;SAN JUAN DEL PUERTO;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;189;1892;210;SAN JUSTO;SAN JUSTO;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;148;1481;151;SAN JUSTO DE LA VEGA;SAN JUSTO DE LA VEGA;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;164;1643;265;SAN LEONARDO DE YAGUE;SAN LEONARDO DE YAGUE;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;143;1436;144;San Llorente;SAN LLORENTE DEL VALLE;;;;;;;;
07;CASTILLA LA MANCHA;13;13;CIUDAD REAL;75;0757;75;SAN LORENZO DE CALATRAVA;SAN LORENZO DE CALATRAVA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;131;1317;131;SAN LORENZO DE EL ESCORIAL;SAN LORENZO DE EL ESCORIAL;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;191;1914;200;SAN LORENZO DE LA PARRILLA;SAN LORENZO DE LA PARRILLA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;214;2145;214;SAN LORENZO DE TORMES;SAN LORENZO DE TORMES;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;338;3386;349;SAN MAMES DE BURGOS;SAN MAMES DE BURGOS;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;163;1631;163;SAN MAMES DE CAMPOS;SAN MAMES DE CAMPOS;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;192;1929;201;SAN MARTIN DE BONICHES;SAN MARTIN DE BONICHES;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;132;1322;132;SAN MARTIN DE LA VEGA;SAN MARTIN DE LA VEGA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;215;2158;215;San Martín de la Vega del Alberche;SAN MARTIN DE LA VEGA DEL ALBE;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;234;2344;237;San Martín de la Virgen de Moncayo;SAN MARTIN DE LA VIRGEN DEL MO;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;151;1513;152;SAN MARTIN DE MONTALBAN;SAN MARTIN DE MONTALBAN;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;61;0616;61;SAN MARTIN DE OSCOS;SAN MARTIN DE OSCOS;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;152;1528;153;SAN MARTIN DE PUSA;SAN MARTIN DE PUSA;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;339;3399;350;SAN MARTIN DE RUBIALES;SAN MARTIN DE RUBIALES;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;164;1647;167;SAN MARTIN DE TREVEJO;SAN MARTIN DE TREVEJO;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;217;2172;217;SAN MARTÍN DE UNX;SAN MARTÍN DE UNX;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;133;1338;133;SAN MARTIN DE VALDEIGLESIAS;SAN MARTIN DE VALDEIGLESIAS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;190;1906;212;SAN MARTIN DE VALDERADUEY;SAN MARTIN DE VALDERADUEY;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;144;1441;145;SAN MARTIN DE VALVENI;SAN MARTIN DE VALVENI;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;286;2869;288;SAN MARTIN DEL CASTAÑAR;SAN MARTIN DEL CASTAÑAR;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;216;2161;216;SAN MARTIN DEL PIMPOLLAR;SAN MARTIN DEL PIMPOLLAR;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;60;0609;60;SAN MARTIN DEL REY AURELIO;SAN MARTIN DEL REY AURELIO;;;;;;;;
02;ARAGÓN;44;44;TERUEL;207;2078;219;SAN MARTIN DEL RIO;SAN MARTIN DEL RIO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;182;1826;213;SAN MARTIN Y MUDRIAN;SAN MARTIN Y MUDRIAN;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;235;2357;238;SAN MATEO DE GALLEGO;SAN MATEO DE GALLEGO;;;;;;;;
05;ISLAS CANARIAS;38;38;SANTA CRUZ DE TENERIFE;35;0355;35;San Miguel de Abona;SAN MIGUEL;;;;;;;;
06;CANTABRIA;39;39;CANTABRIA;70;0703;70;SAN MIGUEL DE AGUAYO;SAN MIGUEL DE AGUAYO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;183;1832;214;SAN MIGUEL DE BERNUY;SAN MIGUEL DE BERNUY;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;217;2177;217;SAN MIGUEL DE CORNEJA;SAN MIGUEL DE CORNEJA;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;191;1913;213;SAN MIGUEL DE LA RIBERA;SAN MIGUEL DE LA RIBERA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;36;0362;36;San Miguel del Robledo;SAN MIGUEL DE ROBLEDO;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;120;1203;120;SAN MIGUEL DE SALINAS;SAN MIGUEL DE SALINAS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;218;2183;218;SAN MIGUEL DE SERREZUELA;SAN MIGUEL DE SERREZUELA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;287;2875;289;SAN MIGUEL DE VALERO;SAN MIGUEL DE VALERO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;145;1454;146;SAN MIGUEL DEL ARROYO;SAN MIGUEL DEL ARROYO;;;;;;;;
02;ARAGÓN;22;22;HUESCA;903;9037;253;SAN MIGUEL DEL CINCA;SAN MIGUEL DEL CINCA;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;146;1467;147;SAN MIGUEL DEL PINO;SAN MIGUEL DEL PINO;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;192;1928;214;SAN MIGUEL DEL VALLE;SAN MIGUEL DEL VALLE;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);130;1308;130;SAN MILLAN DE LA COGOLLA;SAN MILLAN DE LA COGOLLA;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;340;3403;351;SAN MILLAN DE LARA;SAN MILLAN DE LARA;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;149;1494;152;SAN MILLAN DE LOS CABALLEROS;SAN MILLAN DE LOS CABALLEROS;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);131;1315;131;SAN MILLAN DE YECORA;SAN MILLAN DE YECORA;;;;;;;;
15;PAIS VASCO;01;1;ARABA/ÁLABA;53;0534;53;SAN MILLÁN/DONEMILIAGA;SAN MILLÁN/DONEMILIAGA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;288;2881;290;SAN MORALES;SAN MORALES;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;289;2894;291;SAN MUÑOZ;SAN MUÑOZ;;;;;;;;
01;ANDALUCIA;41;41;SEVILLA;88;0883;88;SAN NICOLAS DEL PUERTO;SAN NICOLAS DEL PUERTO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;147;1473;148;SAN PABLO DE LA MORALEJA;SAN PABLO DE LA MORALEJA;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;153;1534;154;SAN PABLO DE LOS MONTES;SAN PABLO DE LOS MONTES;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;219;2196;219;SAN PASCUAL;SAN PASCUAL;;;;;;;;
07;CASTILLA LA MANCHA;02;2;ALBACETE;71;0714;71;SAN PEDRO;SAN PEDRO;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;150;1507;153;SAN PEDRO BERCIANOS;SAN PEDRO BERCIANOS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;193;1934;215;SAN PEDRO DE CEQUE;SAN PEDRO DE CEQUE;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;184;1847;215;SAN PEDRO DE GAILLOS;SAN PEDRO DE GAILLOS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;194;1949;216;SAN PEDRO DE LA NAVE-ALMENDRA;SAN PEDRO DE LA NAVE-ALMENDRA;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;148;1489;149;SAN PEDRO DE LATARCE;SAN PEDRO DE LATARCE;;;;;;;;
10;EXTREMADURA;06;6;BADAJOZ;119;1190;119;SAN PEDRO DE MERIDA;SAN PEDRO DE MERIDA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;291;2915;293;SAN PEDRO DE ROZADOS;SAN PEDRO DE ROZADOS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;220;2200;220;SAN PEDRO DEL ARROYO;SAN PEDRO DEL ARROYO;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;36;0367;36;SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;;;;;;;;
06;CANTABRIA;39;39;CANTABRIA;71;0710;71;SAN PEDRO DEL ROMERAL;SAN PEDRO DEL ROMERAL;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;290;2908;292;SAN PEDRO DEL VALLE;SAN PEDRO DEL VALLE;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;165;1656;266;SAN PEDRO MANRIQUE;SAN PEDRO MANRIQUE;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;193;1935;202;SAN PEDRO PALMICHES;SAN PEDRO PALMICHES;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;149;1492;150;SAN PELAYO;SAN PELAYO;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;292;2920;294;SAN PELAYO DE GUAREÑA;SAN PELAYO DE GUAREÑA;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;101;1016;101;SAN RAFAEL DEL RIO;SAN RAFAEL DEL RIO;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);132;1320;132;SAN ROMAN DE CAMEROS;SAN ROMAN DE CAMEROS;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;150;1505;151;SAN ROMAN DE HORNIJA;SAN ROMAN DE HORNIJA;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;165;1659;165;SAN ROMAN DE LA CUBA;SAN ROMAN DE LA CUBA;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;154;1549;155;SAN ROMAN DE LOS MONTES;SAN ROMAN DE LOS MONTES;;;;;;;;
01;ANDALUCIA;11;11;CÁDIZ;33;0337;33;SAN ROQUE;SAN ROQUE;;;;;;;;
06;CANTABRIA;39;39;CANTABRIA;72;0725;72;SAN ROQUE DE RIOMIERA;SAN ROQUE DE RIOMIERA;;;;;;;;
11;GALICIA;15;15;CORUÑA (A);76;0768;77;SAN SADURNIÑO;SAN SADURNIÑO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;151;1512;152;SAN SALVADOR;SAN SALVADOR;;;;;;;;
05;ISLAS CANARIAS;38;38;SANTA CRUZ DE TENERIFE;36;0368;36;SAN SEBASTIAN DE LA GOMERA;SAN SEBASTIAN DE LA GOMERA;;;;;;;;
01;ANDALUCIA;14;14;CÓRDOBA;59;0594;59;San Sebastián de los Ballesteros;SAN SEBASTIAN DE LOS BALLESTER;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;134;1343;134;SAN SEBASTIAN DE LOS REYES;SAN SEBASTIAN DE LOS REYES;;;;;;;;
01;ANDALUCIA;21;21;HUELVA;66;0669;65;SAN SILVESTRE DE GUZMAN;SAN SILVESTRE DE GUZMAN;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;63;0637;63;SAN TIRSO DE ABRES;SAN TIRSO DE ABRES;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);139;1392;139;SAN TORCUATO;SAN TORCUATO;;;;;;;;
10;EXTREMADURA;06;6;BADAJOZ;123;1232;123;SAN VICENTE DE ALCANTARA;SAN VICENTE DE ALCANTARA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;231;2315;231;SAN VICENTE DE AREVALO;SAN VICENTE DE AREVALO;;;;;;;;
06;CANTABRIA;39;39;CANTABRIA;80;0801;80;SAN VICENTE DE LA BARQUERA;SAN VICENTE DE LA BARQUERA;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;208;2085;231;SAN VICENTE DE LA CABEZA;SAN VICENTE DE LA CABEZA;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);142;1428;142;SAN VICENTE DE LA SONSIERRA;SAN VICENTE DE LA SONSIERRA;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;156;1564;157;SAN VICENTE DEL PALACIO;SAN VICENTE DEL PALACIO;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;122;1225;122;San Vicente del Raspeig/Sant Vicent del Raspeig;SAN VICENTE DEL RASPEIG / SANT;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;360;3608;372;SAN VICENTE DEL VALLE;SAN VICENTE DEL VALLE;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;209;2098;232;SAN VITERO;SAN VITERO;;;;;;;;
11;GALICIA;32;32;OURENSE;70;0701;71;SAN XOAN DE RIO;SAN XOAN DE RIO;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;191;1919;235;SANAUJA;SANAUJA;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;143;1438;146;SANCEDO;SANCEDO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;204;2047;204;SANCHIDRIAN;SANCHIDRIAN;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;280;2800;282;SANCHON DE LA RIBERA;SANCHON DE LA RIBERA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;281;2817;283;SANCHON DE LA SAGRADA;SANCHON DE LA SAGRADA;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;179;1790;210;SANCHONUÑO;SANCHONUÑO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;205;2050;205;SANCHORREJA;SANCHORREJA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;282;2822;284;SANCHOTELLO;SANCHOTELLO;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;279;1187;281;SANCTI-SPIRITUS;SANCTI-SPIRITUS;;;;;;;;
10;EXTREMADURA;06;6;BADAJOZ;118;1187;118;SANCTI-SPIRITUS;SANCTI-SPIRITUS;;;;;;;;
11;GALICIA;32;32;OURENSE;77;0776;78;SANDIAS;SANDIAS;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;283;2838;285;SANDO;SANDO;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;117;1170;117;SANET Y NEGRALS;SANET Y NEGRALS;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;180;1804;211;SANGARCIA;SANGARCIA;;;;;;;;
02;ARAGÓN;22;22;HUESCA;206;2065;284;SANGARREN;SANGARREN;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;216;2166;216;Sangüesa/Zangoza;SANGÜESA O ZANGOZA;;;;;;;;
01;ANDALUCIA;11;11;CÁDIZ;32;0321;32;SANLUCAR DE BARRAMEDA;SANLUCAR DE BARRAMEDA;;;;;;;;
01;ANDALUCIA;21;21;HUELVA;65;0656;64;SANLUCAR DE GUADIANA;SANLUCAR DE GUADIANA;;;;;;;;
01;ANDALUCIA;41;41;SEVILLA;87;0877;87;SANLUCAR LA MAYOR;SANLUCAR LA MAYOR;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;219;2191;219;SANSOL;SANSOL;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;194;1944;193;SANT ADRIA DE BESOS;SANT ADRIA DE BESOS;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;195;1957;194;SANT AGUSTI DE LLUÇANES;SANT AGUSTI DE LLUÇANES;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;196;1960;195;SANT ANDREU DE LA BARCA;SANT ANDREU DE LA BARCA;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;197;1976;196;SANT ANDREU DE LLAVANERES;SANT ANDREU DE LLAVANERES;;;;;;;;
09;CATALUÑA;17;17;GIRONA;157;1576;166;SANT ANDREU SALOU;SANT ANDREU SALOU;;;;;;;;
09;CATALUÑA;17;17;GIRONA;183;1833;195;SANT ANIOL DE FINESTRES;SANT ANIOL DE FINESTRES;;;;;;;;
04;ISLAS BALEARES;07;7;ILLES BALEARS;46;0466;46;SANT ANTONI DE PORTMANY;SANT ANTONI DE PORTMANY;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;198;1982;197;SANT ANTONI DE VILAMAJOR;SANT ANTONI DE VILAMAJOR;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;199;1995;198;SANT BARTOMEU DEL GRAU;SANT BARTOMEU DEL GRAU;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;200;2009;199;SANT BOI DE LLOBREGAT;SANT BOI DE LLOBREGAT;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;201;2016;200;SANT BOI DE LLUÇANES;SANT BOI DE LLUÇANES;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;136;1362;138;SANT CARLES DE LA RAPITA;SANT CARLES DE LA RAPITA;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;203;2037;202;SANT CEBRIA DE VALLALTA;SANT CEBRIA DE VALLALTA;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;202;2021;201;SANT CELONI;SANT CELONI;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;204;2042;203;SANT CLIMENT DE LLOBREGAT;SANT CLIMENT DE LLOBREGAT;;;;;;;;
09;CATALUÑA;17;17;GIRONA;158;1582;167;SANT CLIMENT SESCEBES;SANT CLIMENT SESCEBES;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;206;2068;205;Sant Cugat Sesgarrigues;SANT CUGAT DE SESGARRIGUES;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;205;2055;204;SANT CUGAT DEL VALLES;SANT CUGAT DEL VALLES;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;196;1961;242;SANT ESTEVE DE LA SARGA;SANT ESTEVE DE LA SARGA;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;207;2074;206;SANT ESTEVE DE PALAUTORDERA;SANT ESTEVE DE PALAUTORDERA;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;208;2080;207;SANT ESTEVE SESROVIRES;SANT ESTEVE SESROVIRES;;;;;;;;
09;CATALUÑA;17;17;GIRONA;159;1595;169;SANT FELIU DE BUIXALLEU;SANT FELIU DE BUIXALLEU;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;210;2107;209;SANT FELIU DE CODINES;SANT FELIU DE CODINES;;;;;;;;
09;CATALUÑA;17;17;GIRONA;160;1609;170;SANT FELIU DE GUIXOLS;SANT FELIU DE GUIXOLS;;;;;;;;
